@relation queens-averages

@attribute 40.7679414 numeric
@attribute -73.9313427 numeric
@attribute 700000 numeric

@data
40.576207,-73.855041,535000
40.785847,-73.782347,220000
40.748636,-73.770805,580000
40.756958,-73.749319,846000
40.767345,-73.913583,566233
40.777068,-73.787217,120000
40.785311,-73.782971,10
40.756871,-73.769956,570000
40.744968,-73.862674,770000
40.766196,-73.868768,558000
40.692754,-73.736597,100
40.767343,-73.934273,685000
40.736203,-73.872107,2000000
40.778398,-73.914383,1138000
40.78242,-73.774292,1100000
40.771866,-73.921337,430000
40.597308,-73.799186,1
40.760731,-73.913471,1650000
40.591722,-73.791372,631315
40.577442,-73.852503,765000
40.787771,-73.787264,560000
40.759716,-73.867222,4270
40.571374,-73.855169,1500000
40.755118,-73.771208,780000
40.737551,-73.85895,80000
40.750915,-73.774211,660000
40.768143,-73.872025,621805
40.764695,-73.763246,1150000
40.75588,-73.765174,145000
40.779878,-73.909624,690000
40.74478,-73.874817,1440000
40.743264,-73.854354,805000
40.57898,-73.850701,630000
40.771379,-73.900725,522500
40.795134,-73.799261,477582
40.784751,-73.779658,285000
40.774759,-73.925472,550000
40.76472,-73.931767,3037521
40.764519,-73.783288,765000
40.77512,-73.908786,295000
40.758585,-73.915994,410000
40.711679,-73.81348,91568
40.750987,-73.736547,398888
40.77199,-73.911997,835000
40.759401,-73.764997,950000
40.76216,-73.779902,680000
40.748674,-73.857202,830000
40.780424,-73.750708,870000
40.785572,-73.780822,195000
40.752579,-73.750518,982800
40.791685,-73.797085,257000
40.780406,-73.913313,979847
40.772377,-73.922478,314500
40.750351,-73.778312,10
40.759575,-73.8696,700000
40.78638,-73.78553,622500
40.777769,-73.778254,750000
40.595474,-73.778361,450000
40.763598,-73.927492,356000
40.78584,-73.782473,232000
40.768069,-73.762127,1527375
40.750131,-73.778209,438000
40.746804,-73.775009,607700
40.788464,-73.806142,733000
40.736917,-73.870547,660000
40.790968,-73.805948,650000
40.740806,-73.856265,450000
40.791094,-73.847872,775000
40.760849,-73.759209,366403
40.756458,-73.864616,3568000
40.578024,-73.851169,418000
40.765813,-73.864571,435000
40.747278,-73.76566,825000
40.793364,-73.799136,280000
40.760739,-73.873225,2500000
40.777003,-73.907586,262000
40.598246,-73.794554,239000
40.77538,-73.749735,1250000
40.769324,-73.873235,528500
40.7467,-73.774959,200000
40.786516,-73.785447,450000
40.75764,-73.778551,2600000
40.792418,-73.844705,640000
40.58749,-73.79811,840000
40.774865,-73.93712,18900000
40.795949,-73.805712,595000
40.78215,-73.792567,250000
40.78125,-73.774438,291666
40.758039,-73.862368,1180000
40.76865,-73.917952,760000
40.596999,-73.798588,220000
40.75486,-73.86075,760000
40.758428,-73.872183,450000
40.778012,-73.750557,1325000
40.625083,-73.977177,578000
40.770513,-73.932657,765000
40.756881,-73.765795,156000
40.771136,-73.900528,730000
40.757278,-73.733438,170000
40.756604,-73.730331,750000
40.756872,-73.7644,145000
40.748862,-73.76845,900000
40.779712,-73.918551,665000
40.764375,-73.771701,3800000
40.782496,-73.773965,999999
40.580333,-73.850499,375000
40.766073,-73.873221,510000
40.752903,-73.770566,703000
40.594112,-73.796337,180000
40.580862,-73.847335,580000
40.60852,-73.816572,270000
40.783017,-73.783059,916425
40.7566,-73.77545,600000
40.746123,-73.770613,565000
40.739445,-73.851789,800000
40.769218,-73.872295,960000
40.787925,-73.802898,990500
40.769931,-73.786711,565000
40.729617,-73.715094,575000
40.769537,-73.775647,487500
40.768264,-73.783844,900000
40.759595,-73.866745,270000
40.755723,-73.859742,466440
40.713126,-73.81938,265000
40.768585,-73.763168,1180000
40.608333,-73.818211,315000
40.74561,-73.733275,606332
40.737199,-73.858913,155000
40.79684,-73.813687,615000
40.787774,-73.778607,980000
40.738442,-73.864264,450000
40.591047,-73.801422,131000
40.774924,-73.920869,10
40.772035,-73.909126,1050000
40.763084,-73.870834,380000
40.762065,-73.737804,815000
40.756148,-73.751869,910000
40.573314,-73.85236,675000
40.776773,-73.936135,58000000
40.75712,-73.867693,650000
40.794538,-73.796535,490000
40.786525,-73.779086,880000
40.770097,-73.901836,350005
40.755957,-73.73296,148500
40.773362,-73.90982,890000
40.788131,-73.842064,578000
40.575671,-73.853748,596000
40.77052,-73.79045,335000
40.595975,-73.776616,60000
40.75784,-73.750062,1399000
40.767386,-73.789971,899000
40.775313,-73.925827,957000
40.765791,-73.875537,485000
40.786571,-73.77657,1060000
40.772637,-73.901385,897000
40.793109,-73.796022,332500
40.781884,-73.78242,186500
40.74959,-73.778331,705000
40.663089,-73.962479,712775
40.750653,-73.759179,735000
40.778098,-73.78396,620000
40.747579,-73.729561,989000
40.588362,-73.800976,685000
40.764993,-73.786435,150000
40.75452,-73.869277,810000
40.762524,-73.930394,184800
40.747701,-73.772669,565000
40.774893,-73.901271,1150000
40.751144,-73.855367,1140000
40.693424,-73.731592,380000
40.598846,-73.796425,75000
40.788478,-73.782586,252000
40.752774,-73.736844,196666
40.710717,-73.816007,2800000
40.759097,-73.861523,280000
40.600467,-73.775474,289000
40.73695,-73.859028,90000
40.752686,-73.854294,685000
40.747252,-73.865877,635000
40.578732,-73.846737,510000
40.764188,-73.770222,1160000
40.758904,-73.767612,680000
40.765611,-73.874982,715000
40.754903,-73.771639,520000
40.739086,-73.722996,725000
40.769818,-73.784635,533000
40.744539,-73.774925,35000
40.863053,-73.917553,645000
40.762411,-73.932234,284582
40.781214,-73.793798,186000
40.769357,-73.928632,1287500
40.755412,-73.771872,110000
40.756066,-73.762761,785000
40.76516,-73.923148,7000000
40.752229,-73.770051,860000
40.742549,-73.856964,293000
40.747731,-73.771375,592000
40.769385,-73.932507,962000
40.777569,-73.78077,399000
40.752341,-73.866368,860000
40.778459,-73.896095,191250
40.765985,-73.771309,648000
40.790021,-73.802257,860000
40.709057,-73.816851,674000
40.752918,-73.771456,732000
40.73401,-73.894364,674000
40.759477,-73.908969,690000
40.709532,-73.817656,215000
40.743183,-73.888692,880000
40.748399,-73.771304,520000
40.750529,-73.772321,565000
40.759105,-73.865629,275000
40.79457,-73.800797,173300
40.751264,-73.857823,1
40.745313,-73.864945,580000
40.77088,-73.916171,125653
40.773103,-73.7782,1560000
40.791758,-73.796695,273750
40.596441,-74.064232,784052
40.78481,-73.853527,710000
40.755706,-73.859483,850000
40.571363,-74.120109,760000
40.784131,-73.785449,1170000
40.60107,-73.775393,153000
40.751744,-73.772937,440000
40.78025,-73.907808,1250000
40.747221,-73.768074,770000
40.766932,-73.782292,225000
40.695471,-73.73154,386000
40.779946,-73.909544,749000
40.755688,-73.77324,855800
40.775874,-73.909818,1500000
40.752228,-73.771202,964000
40.752834,-73.736854,312000
40.758714,-73.861783,740000
40.596073,-73.792116,788871
40.572254,-73.856256,590000
40.765207,-73.905297,2300000
40.765883,-73.782544,178000
40.774768,-73.772691,1250000
40.778809,-73.783444,585000
40.758772,-73.864542,340000
40.755933,-73.731774,185000
40.772177,-73.914126,925000
40.755858,-73.763757,820000
40.759919,-73.776576,640000
40.751659,-73.859604,2369575
40.769303,-73.927891,930000
40.713372,-73.816305,168000
40.66305,-73.962524,712775
40.768126,-73.783626,590000
40.750689,-73.776726,820000
40.739154,-73.867771,620000
40.590855,-73.791268,631315
40.77769,-73.913368,1100000
40.711746,-73.817417,132000
40.75657,-73.765271,135000
40.779064,-73.784048,560000
40.767187,-73.765874,815000
40.793767,-73.799052,225000
40.713024,-73.822992,142000
40.793988,-73.802363,415000
40.768543,-73.79005,560000
40.760932,-73.86493,320000
40.794468,-73.795737,405000
40.781841,-73.846637,1180000
40.76439,-73.766412,600000
40.738356,-73.852913,226000
40.760707,-73.909081,687500
40.754815,-73.774754,550000
40.793259,-73.797882,271500
40.751053,-73.779022,730000
40.75417,-73.748901,888104
40.740513,-73.855936,675000
40.792042,-73.843857,760000
40.768739,-73.917881,735000
40.753563,-73.863829,900000
40.753301,-73.755121,10
40.727591,-73.728462,410000
40.769531,-73.771084,700000
40.757668,-73.734112,172000
40.749179,-73.761462,780000
40.596983,-73.779608,124000
40.766167,-73.876548,452500
40.767435,-73.935293,39650000
40.779957,-73.79236,250000
40.758008,-73.914583,855000
40.766825,-73.874624,520000
40.712356,-73.810681,700000
40.597362,-73.798585,360000
40.597001,-73.799716,175000
40.720436,-73.907432,1580000
40.765928,-73.788691,603000
40.591122,-73.7913,631315
40.774529,-73.898001,15500000
40.766548,-73.913146,1500000
40.613281,-74.087256,940000
40.691608,-73.745593,122914
40.712658,-73.815104,125000
40.839881,-73.843157,743322
40.782407,-73.774402,975000
40.739376,-73.8525,625000
40.646452,-73.974395,749000
40.753375,-73.78032,962000
40.778468,-73.783988,590000
40.744878,-73.864004,300000
40.749743,-73.778404,640000
40.792005,-73.798446,241666
40.769279,-73.927036,596000
40.766991,-73.876339,820000
40.756399,-73.781839,850000
40.746368,-73.855574,680000
40.792885,-73.801284,1030000
40.76261,-73.931027,255000
40.592324,-73.783819,600000
40.762876,-73.916532,1200000
40.579438,-73.848913,24000
40.785664,-73.836615,499990
40.765705,-73.788564,565000
40.760402,-73.843219,266328
40.694792,-73.737597,431000
40.746147,-73.853742,1150000
40.780676,-73.79201,129000
40.5962,-73.796408,343516
40.736244,-73.872037,390000
40.785796,-73.851832,556000
40.737686,-73.870227,500000
40.775138,-73.92809,3450000
40.794814,-73.801962,550000
40.752708,-73.769476,640000
40.797176,-73.814551,745000
40.747265,-73.771154,590000
40.712784,-74.005941,334055
40.760664,-73.860809,113333
40.59713,-73.797666,230250
40.713015,-73.810254,720000
40.760052,-73.866385,900000
40.596281,-73.774968,80000
40.771558,-73.750989,297000
40.762031,-73.93139,234381
40.755905,-73.764996,225000
40.78702,-73.803533,1100000
40.75897,-73.75159,765000
40.761037,-73.769373,4500000
40.774736,-73.776373,800000
40.781563,-73.91305,367500
40.753026,-73.859602,400000
40.748187,-73.854609,425000
40.731324,-73.713857,460000
40.766172,-73.86761,569000
40.765691,-73.782349,156000
40.75632,-73.764574,224228
40.596944,-73.775751,350000
40.600386,-73.824213,409500
40.732015,-73.723804,355000
40.75326,-73.778598,1
40.764765,-73.876306,470000
40.589424,-73.804176,507500
40.729381,-73.728777,432000
40.74457,-73.863542,545000
40.758939,-73.864572,741210
40.759395,-73.907239,680000
40.767073,-73.767908,618800
40.697072,-73.73434,400000
40.772457,-73.899418,308700
40.775546,-73.927192,998000
40.765528,-73.874951,735000
40.767814,-73.912512,414472
40.764186,-73.77196,999000
40.581326,-73.848023,785000
40.76068,-73.761802,770000
40.591432,-73.790457,410000
40.769351,-73.926046,11650000
40.788182,-73.801074,950000
40.763275,-73.934073,431666
40.76583,-73.773844,991000
40.577832,-73.846016,120750
40.786344,-73.784785,620000
40.750129,-73.767327,825000
40.759519,-73.922156,1100000
40.776105,-73.908518,277000
40.71422,-73.814413,390000
40.771929,-73.929538,700000
40.777265,-73.920245,789000
40.769641,-73.778549,800000
40.574,-73.848697,940000
40.774983,-73.792592,532000
40.710667,-73.816525,147500
40.767063,-73.870945,670000
40.76216,-73.861908,591000
40.747373,-73.871087,690000
40.78854,-73.8394,200000
40.74672,-73.926506,441645
40.76719,-73.774082,189000
40.769102,-73.769675,527000
40.756499,-73.732814,194000
40.794141,-73.84583,608000
40.7419,-73.874007,700000
40.747559,-73.773974,963000
40.773196,-73.903336,930000
40.575656,-73.843587,260000
40.777236,-73.79273,136000
40.697821,-73.731933,38532
40.712935,-73.812133,760000
40.723719,-73.988589,130000
40.76587,-73.86845,555000
40.775482,-73.771306,1100000
40.788557,-73.846313,875000
40.783794,-73.780732,355000
40.760452,-73.781713,210000
40.759084,-73.733665,163000
40.786483,-73.851652,789000
40.782345,-73.780429,290000
40.738576,-73.861,215000
40.761568,-73.870549,520000
40.755301,-73.857887,570000
40.74873,-73.858332,1170000
40.746974,-73.864258,850000
40.781524,-73.777241,216750
40.711029,-73.814025,180000
40.760299,-73.866425,610990
40.77616,-73.907516,222000
40.765409,-73.768243,759000
40.712649,-73.741683,210000
40.59512,-73.774564,128250
40.787831,-73.78481,580000
40.756614,-73.755116,500
40.600141,-73.821404,200000
40.767259,-73.909664,885000
40.746154,-73.775692,838000
40.786679,-73.779202,1210000
40.761039,-73.737154,985000
40.741296,-73.861662,235000
40.759482,-73.923727,800000
40.762497,-73.932716,266328
40.787419,-73.849927,540000
40.760684,-73.742942,815000
40.776311,-73.773744,1200000
40.80501,-73.946828,568000
40.768351,-73.912071,335000
40.777734,-73.840436,615000
40.748252,-73.858331,1267207
40.766709,-73.770555,1
40.762797,-73.776761,154250
40.782794,-73.777135,975000
40.75554,-73.732362,134000
40.751786,-73.755172,889000
40.774013,-73.847845,643000
40.589036,-73.804253,537000
40.767555,-73.875344,565000
40.747612,-73.772627,656000
40.59398,-73.773707,210000
40.768522,-73.774799,700000
40.762985,-73.868469,690000
40.805015,-73.946841,523000
40.732432,-73.71274,450000
40.789557,-73.802857,1300000
40.768024,-73.869722,535000
40.760499,-73.771725,1200000
40.76353,-73.917802,387500
40.758322,-73.732455,790000
40.752715,-73.869097,343500
40.759306,-73.871413,451000
40.735138,-73.724356,420000
40.691284,-73.736352,310000
40.777426,-73.777814,820000
40.758636,-73.767623,658000
40.70076,-73.740836,1
40.740984,-73.858602,970000
40.762537,-73.761949,865000
40.575796,-73.842925,110000
40.738605,-73.860507,172450
40.764222,-73.778673,699000
40.748256,-73.768557,910000
40.775198,-73.92498,1
40.750005,-73.771084,1
40.783708,-73.785226,1075000
40.70004,-73.737873,271000
40.784014,-73.781903,240000
40.778254,-73.786705,390000
40.68651,-73.736203,225000
40.728503,-73.710949,222500
40.761279,-73.928909,680000
40.712634,-73.819414,258000
40.783711,-73.775711,355593
40.7548,-73.773584,998000
40.733791,-73.893792,570000
40.590201,-73.79241,648625
40.79354,-73.841834,690000
40.763742,-73.874027,555000
40.759621,-73.76041,995000
40.742979,-73.864245,385000
40.754006,-73.749606,950000
40.782408,-73.848348,407628
40.767999,-73.873564,505000
40.777715,-73.897035,2750000
40.783274,-73.778918,248500
40.787394,-73.787971,565000
40.763637,-73.772671,450000
40.760886,-73.910448,525000
40.767992,-73.784073,439000
40.749438,-73.867114,4550000
40.802333,-73.94437,850238
40.750729,-73.736504,435000
40.766712,-73.871635,449000
40.793299,-73.842274,750000
40.756821,-73.737061,228000
40.762556,-73.775688,920000
40.7652,-73.908061,950000
40.766573,-73.783988,245000
40.75871,-73.913844,198333
40.760381,-73.929182,1728000
40.74398,-73.86113,801000
40.78087,-73.783643,285000
40.760546,-73.764343,585000
40.758396,-73.864475,350000
40.768602,-73.874164,790000
40.765224,-73.774529,885000
40.59717,-73.79767,375000
40.793664,-73.797823,253192
40.765419,-73.927077,268000
40.767863,-73.86912,520000
40.760667,-73.868339,690000
40.786497,-73.842294,485000
40.756568,-73.922773,2475000
40.750722,-73.864448,840000
40.769582,-73.752795,795000
40.761606,-73.770946,1802937
40.765294,-73.785519,205000
40.588091,-73.801051,605000
40.762016,-73.864283,500000
40.763969,-73.868854,415000
40.793302,-73.79839,267500
40.752635,-73.766112,220000
40.761034,-73.762576,4080000
40.772778,-73.894551,550000
40.778672,-73.782385,1098000
40.751534,-73.752961,990000
40.725685,-73.867877,620000
40.791979,-73.806989,10
40.575475,-73.843668,246000
40.763406,-73.93049,538000
40.75555,-73.732295,230000
40.792163,-73.799266,293300
40.696022,-73.731254,442500
40.741653,-73.866538,839999
40.744252,-73.878022,768000
40.755784,-73.769804,850000
40.775327,-73.842079,928000
40.745623,-73.8539,980000
40.76879,-73.903833,665000
40.760592,-73.860165,210000
40.581517,-73.846815,560000
40.779891,-73.779686,10
40.76116,-73.780049,635500
40.662794,-73.962638,804417
40.768169,-73.910737,1125000
40.760972,-73.739297,1400000
40.736349,-73.858451,125000
40.578742,-73.848392,547500
40.742565,-73.876197,675000
40.764552,-73.870109,600000
40.78172,-73.792717,186000
40.759362,-73.871992,650000
40.756325,-73.737804,267000
40.767732,-73.747162,303500
40.757847,-73.77472,738000
40.596013,-73.793536,203000
40.749678,-73.736816,415000
40.791639,-73.799651,293752
40.761066,-73.780388,750000
40.742543,-73.876255,685000
40.775294,-73.929286,638000
40.590472,-73.794118,865512
40.760381,-73.920362,1600000
40.764686,-73.864614,413400
40.779017,-73.792581,129000
40.781723,-73.781335,309750
40.604032,-73.821497,210000
40.767597,-73.906107,1125000
40.780686,-73.782318,205000
40.757437,-73.763425,688000
40.748521,-73.765243,880000
40.761838,-73.864112,600000
40.784745,-73.781475,240000
40.773972,-73.745419,950000
40.749669,-73.764169,750000
40.763357,-73.744445,1075000
40.79097,-73.804302,740000
40.592166,-73.797899,156000
40.746575,-73.887923,801000
40.728156,-73.729833,100
40.789798,-73.845832,976000
40.754677,-73.765965,838000
40.790059,-73.80359,815000
40.752788,-73.864512,1600000
40.773219,-73.773938,1250000
40.756808,-73.870632,1290000
40.777765,-73.782891,800000
40.754745,-73.860421,1320000
40.662951,-73.962464,781506
40.786156,-73.847599,1181170
40.763391,-73.934589,392000
40.779996,-73.843592,1250000
40.781888,-73.782542,158800
40.76756,-73.912748,404586
40.696694,-73.735944,395000
40.794022,-73.801121,500000
40.789664,-73.796702,1550000
40.785414,-73.855679,575000
40.76954,-73.934793,399200
40.744688,-73.866507,321500
40.785946,-73.827447,560000
40.727654,-73.730408,465000
40.588066,-73.801408,562000
40.759945,-73.86923,450000
40.759422,-73.864221,600000
40.726352,-73.722946,352000
40.695498,-73.740414,210000
40.755215,-73.913548,1475000
40.749391,-73.778238,620000
40.786948,-73.781007,315000
40.773843,-73.911085,999000
40.766379,-73.870295,650000
40.738222,-73.858093,126000
40.76117,-73.768994,510270
40.772272,-73.782864,790000
40.574633,-73.847235,749000
40.781528,-73.780001,216500
40.764516,-73.771776,2065000
40.607847,-73.81835,287885
40.780702,-73.791776,123000
40.757043,-73.856453,63000
40.74836,-73.768605,915000
40.786543,-73.84652,970000
40.771502,-73.750487,888888
40.780385,-73.907754,4160000
40.591577,-73.802065,210000
40.760423,-73.781644,256400
40.760879,-73.867836,758000
40.77913,-73.791506,123000
40.590272,-73.79035,273000
40.662899,-73.962523,794235
40.780794,-73.781898,167250
40.760861,-73.915666,1650000
40.788602,-73.852917,830000
40.751973,-73.737632,638000
40.743228,-73.865236,495000
40.750195,-73.854416,920000
40.785851,-73.780132,280000
40.774747,-73.913942,6950000
40.750973,-73.736904,850000
40.763864,-73.778485,425000
40.772559,-73.931516,1766750
40.592182,-73.79225,75000
40.762366,-73.77165,598000
40.787865,-73.787903,750000
40.693848,-73.743083,975000
40.758532,-73.734497,215000
40.787216,-73.787603,920000
40.770022,-73.908875,304527
40.760024,-73.913386,1600000
40.790435,-73.799363,700000
40.745609,-73.732005,520000
40.590925,-73.798255,315000
40.78191,-73.83978,675000
40.744696,-73.860896,620000
40.758526,-73.861749,511843
40.698634,-73.73598,425000
40.762026,-73.931405,224400
40.760152,-73.868646,375000
40.753431,-73.773692,670000
40.766265,-73.876566,520000
40.755883,-73.765151,166333
40.765743,-73.869453,650000
40.789812,-73.795676,1350000
40.732617,-73.719025,520000
40.745565,-73.868941,715000
40.761735,-73.907126,920000
40.709431,-73.813112,625000
40.783109,-73.794187,161000
40.779082,-73.791929,195000
40.75007,-73.777567,560000
40.776022,-73.781397,895000
40.758504,-73.864494,450000
40.793573,-73.799934,676200
40.767263,-73.770118,790000
40.751575,-73.86751,245000
40.759257,-73.766496,710000
40.757991,-73.734058,239000
40.75924,-73.859857,460000
40.754922,-73.859968,525000
40.757567,-73.734474,165000
40.76545,-73.767294,1350000
40.572733,-73.855968,700000
40.597239,-73.797677,10
40.699938,-73.73832,382500
40.765804,-73.908675,970000
40.78092,-73.773891,167583
40.765526,-73.782812,685000
40.767333,-73.786321,550000
40.766717,-73.909627,850000
40.783297,-73.777491,995000
40.757984,-73.76601,139000
40.733941,-73.793191,250000
40.782319,-73.83927,475000
40.761027,-73.743441,940000
40.745292,-73.73301,710500
40.759342,-73.91391,1200000
40.969356,-73.689217,610950
40.74129,-73.868234,645000
40.581358,-73.848002,515000
40.770188,-73.932647,865000
40.7777,-73.793131,220000
40.794778,-73.802272,400000
40.690812,-73.735589,361000
40.778076,-73.917659,1017500
40.743134,-73.863578,385000
40.773915,-73.774524,725000
40.784381,-73.782117,320000
40.708389,-73.815044,440000
40.754933,-73.869347,750000
40.730607,-73.711704,440000
40.758225,-73.780059,699000
40.75586,-73.769838,100000
40.779181,-73.784046,552000
40.760224,-73.926008,875000
40.743686,-73.881569,770000
40.779524,-73.781099,160000
40.786046,-73.785544,615000
40.749858,-73.864415,960000
40.59883,-73.776899,235000
40.815033,-73.845224,200000
40.781304,-73.782314,176800
40.787544,-73.784855,650000
40.759804,-73.865827,1
40.766265,-73.768499,415000
40.757868,-73.782022,690000
40.765297,-73.787354,1150000
40.762953,-73.742814,910000
40.778027,-73.911878,977000
40.773689,-73.927527,354987
40.765413,-73.770635,600000
40.77133,-73.786805,1240000
40.755135,-73.75244,808000
40.598871,-73.795996,308000
40.593123,-73.795633,900000
40.755575,-73.732321,130000
40.729431,-73.72641,520000
40.783448,-73.839867,1
40.751692,-73.736664,293000
40.575404,-73.847681,700000
40.768717,-73.922034,572765
40.732632,-73.715734,500000
40.574846,-73.846145,735000
40.732068,-73.722049,500000
40.737946,-73.866035,700000
40.593599,-73.776394,1
40.784384,-73.781787,250000
40.782431,-73.794333,272000
40.775753,-73.909361,1250000
40.747347,-73.867063,200000
40.787546,-73.784776,560000
40.787625,-73.786574,720000
40.792433,-73.802978,754000
40.766486,-73.904811,580000
40.790239,-73.805814,800000
40.789619,-73.844414,915000
40.787709,-73.784854,621500
40.571859,-73.855455,800000
40.745972,-73.773613,675000
40.750475,-73.73772,640000
40.575244,-73.843791,798764
40.766028,-73.782107,179000
40.776596,-73.916498,1280000
40.751285,-73.862126,730000
40.746529,-73.77686,610000
40.59655,-73.801061,230000
40.775173,-73.907604,700000
40.774329,-73.792218,605000
40.744821,-73.85302,919000
40.537098,-74.143776,445000
40.792815,-73.799415,225000
40.759125,-73.909255,755000
40.786716,-73.796488,850000
40.735541,-73.714263,352000
40.742456,-73.891015,410000
40.765582,-73.875048,715000
40.791253,-73.800617,875000
40.596048,-73.800997,40000
40.587233,-73.801472,525000
40.766933,-73.872446,630000
40.771666,-73.915824,1650000
40.754198,-73.751114,855000
40.578541,-73.847618,725000
40.775964,-73.908858,202000
40.768857,-73.914595,675000
40.767149,-73.925793,2200000
40.76822,-73.777958,220000
40.759926,-73.873343,410000
40.594342,-73.793396,171000
40.760427,-73.930817,710000
40.765792,-73.786994,705000
40.735875,-73.718304,465000
40.785106,-73.776657,339000
40.770975,-73.907735,550000
40.768539,-73.769136,900000
40.779786,-73.783275,277000
40.786698,-73.785447,570000
40.73947,-73.851866,950000
40.754513,-73.777681,997885
40.764873,-73.763295,900000
40.762604,-73.931769,289188
40.78705,-73.785641,645000
40.758154,-73.923577,10
40.767787,-73.747475,231250
40.787217,-73.840129,997885
40.794781,-73.798501,387250
40.76806,-73.762174,1518210
40.75902,-73.909343,788000
40.781683,-73.821343,13900000
40.781536,-73.843012,625000
40.767885,-73.92644,5000
40.762653,-73.916713,462858
40.768268,-73.783248,560000
40.593116,-73.79519,170000
40.790012,-73.84434,900000
40.72858,-73.729077,505000
40.75921,-73.857785,1200000
40.707969,-73.81514,375000
40.792475,-73.798137,93000
40.770459,-73.784965,990000
40.76141,-73.767106,870000
40.762126,-73.872873,500000
40.737586,-73.857957,99000
40.576578,-73.84431,544763
40.713363,-73.816364,172000
40.778249,-73.748129,830000
40.787798,-73.781201,40000
40.760776,-73.771762,990000
40.769218,-73.77499,1250000
40.765227,-73.76312,1470000
40.777442,-73.769677,999000
40.603027,-73.82215,205000
40.750028,-73.856545,860000
40.724831,-73.725143,370000
40.757901,-73.733415,180000
40.784256,-73.782783,980000
40.786891,-73.778945,1090000
40.762107,-73.77987,646000
40.772148,-73.911803,845000
40.714531,-73.822775,338000
40.778365,-73.792522,169000
40.746127,-73.775296,932000
40.781365,-73.848033,490000
40.711857,-73.813012,287000
40.776365,-73.84382,795000
40.793587,-73.799365,262500
40.787609,-73.84223,850000
40.768265,-73.913253,860000
40.697769,-73.731336,230000
40.765798,-73.782271,230000
40.766787,-73.77391,245000
40.761569,-73.763672,565000
40.74618,-73.867921,530000
40.735087,-73.892595,699000
40.776573,-73.77169,850000
40.741463,-73.720349,435900
40.773584,-73.792399,250000
40.754636,-73.775554,620000
40.766661,-73.913467,999500
40.783139,-73.784374,1270000
40.776073,-73.921792,770000
40.775194,-73.786894,1115000
40.771181,-73.932486,947830
40.766587,-73.783238,165000
40.755347,-73.752948,860000
40.769622,-73.917507,3100000
40.747589,-73.730987,665000
40.763036,-73.758474,995000
40.758401,-73.76639,545000
40.777937,-73.782007,551210
40.708353,-73.815524,630000
40.672843,-73.732284,257000
40.596756,-73.777564,45000
40.738089,-73.855795,1210000
40.769097,-73.775564,375000
40.750297,-73.771225,764000
40.891154,-73.901578,210000
