Latitude,Longitude,Value
39.1439,-103.4897,-94
45.8081,-96.5042,-50
43.2358,-77.0842,-66.75
33.9111,-87.8469,64
39.08,-107.14,-178
39.9056,-80.755,-45.5
40.8556,-85.4981,-55.666667
48.1503,-104.5089,-8.5
41.92,-113.41,-99
39.6381,-105.315,-50
39.8183,-97.6375,-119.5
40.025,-83.0286,-87.176471
35.3694,-111.5436,-192
37.5142,-111.9883,-155
41.23,-105.38,-109.5
40.72,-109.54,-45
37.9492,-107.8736,-173.5
44.65,-93.6356,-93
47.5808,-98.6422,-91.5
36.3644,-82.2325,-87.176471
41.3053,-86.6286,-89
39.4872,-75.22,41.5
47.1253,-91.7067,-83
41.3367,-85.1197,-36
36.5514,-84.7967,-28
44.4,-107.06,-55
43.6542,-92.9739,-93
43.3864,-84.6492,-30.5
46.5172,-100.3486,-30.777778
34.2314,-87.6353,40.666667
45.27,-111.43,-106
48.31,-116.07,-132.5
40.8397,-111.8314,-36
42.3328,-75.2297,-66.666667
32.8847,-80.6761,-14.470588
48.7272,-121.0722,-19.5
42.875,-112.4444,-120.2
37.3339,-92.9097,-64.6
39.8144,-74.7883,-66.666667
32.5992,-85.4653,-14.470588
41.7511,-76.4431,-66.75
34.1736,-86.8133,40.666667
37.88,-107.36,-160.25
42.9447,-117.3389,-217
37.2008,-80.5864,-56
36.8978,-86.1247,11
36.3458,-92.3939,-11.2
34.6892,-86.8819,40.666667
39.93,-111.63,-100
41.6117,-90.5817,-88.75
45.8383,-101.2767,-30.777778
46.9728,-92.87,-83
35.1242,-90.1805,4.368421
45.4478,-99.0383,-61
36.8239,-114.0525,17
48.6525,-121.6931,-19.5
34.0497,-94.7381,28
32.5183,-94.7189,20.294118
61.38,-149,-6
43.4194,-82.8192,-72
42.4694,-75.0106,-66.666667
30.7053,-104.0233,28
45.6528,-89.3075,-103.47619
38.9053,-123.2314,89
39.0878,-77.6928,0
33.4678,-88.3847,64
43.0114,-84.5542,-30.5
36.0975,-119.5817,-11
33.2206,-98.1561,-50.6
39.16,-114.61,-67.2
33.1553,-116.1689,-6
42.1106,-104.9492,-50
39.7425,-94.0347,-86.625
25.1936,-80.3492,244
39.88,-86.0514,-28
44.87,-118.11,-62
42.0364,-95.3289,-105.090909
26.8339,-97.7078,47.692308
42.3108,-78.0231,-66.75
37.7433,-83.6428,-87.176471
45.9228,-108.2444,-17
53.895,-166.5433,-44
31.2208,-99.8494,-71.1875
39.9367,-120.9475,11
46.1972,-108.0039,-17
36.855,-86.8883,11
46.0406,-99.3742,-30.777778
38.9664,-112.3278,-85.5
32.2842,-83.4681,-14.470588
47.1928,-114.8903,-65
43.9,-122.03,-38
39.88,-107.6,-178
36.1878,-81.8736,-52
41.89,-115.86,-117.25
48.1925,-106.6383,-56
41.2019,-90.7417,-88.75
35.7875,-93.4603,-11.2
47.0575,-109.9514,-11.25
26.4986,-80.2161,208
39.0875,-111.1325,-85.5
30.4917,-92.4303,47.692308
47.6811,-117.6267,-67
35.6878,-83.5372,-44
32.375,-81.673,122
34.3219,-111.4533,-93
47.8967,-102.9208,-30.777778
44.6581,-72.6786,-94
43.7483,-101.9414,-97
38.1869,-94.0281,-86.625
39.94,-112.41,-100
38.6078,-97.9597,-119.5
41.8369,-110.7706,-94
31.8878,-82.5808,144
39.13,-111.44,-85.5
35.5303,-102.2564,-71.1875
32.5906,-86.2103,0
33.1481,-95.6269,6
40.84,-111.71,-36
38.5417,-90.9753,-64.6
48.66,-119.84,1
42.1153,-88.1639,-103.47619
43.0683,-94.3053,-33
36.2872,-88.2958,-38.714286
36.4194,-97.8747,-50.6
40.4925,-107.2547,-294
34.2256,-92.0189,4.368421
44.6997,-87.3967,-103.47619
39.65,-105.87,-145.285714
46.9878,-104.1567,-8.5
37.5,-113.94,-95
32.6053,-93.2947,44
43.3606,-70.4697,-83
36.2747,-91.5056,4.368421
39.775,-105.1169,-50
41.0233,-100.3669,-267
39.46,-119.94,-45.333333
39.3686,-89.0867,-57.666667
37.9458,-79.9542,-72.333333
37.87,-109.45,-100
34.6997,-83.7261,-33
67.25,-150.18,-174.5
39.38,-106.2,-166
36.8581,-92.5875,-11.2
41.785,-70.9175,-41.5
37.49,-112.58,-155
40.7244,-95.0192,-86.625
42.3489,-77.7044,-66.75
36.6831,-76.7683,-22
38.4747,-100.9175,-136
40.075,-95.5189,-67
37.8994,-86.7072,-55.666667
39.4206,-79.005,-45.5
44.33,-122.09,31
43.3008,-89.3269,-103.47619
46.81,-121.33,27
44.61,-122.23,-22
42.8278,-90.7889,-88.75
33.9294,-93.8583,20.294118
39.8297,-105.2353,-50
17.9783,-66.0875,239
43.1342,-90.8372,-88.75
30.4292,-91.2069,83
32.3919,-93.7803,20.294118
44.5772,-75.1097,-67.25
36.07,-105.63,-172
45.0983,-87.6236,-103.47619
40.0797,-111.6044,-100
42.205,-121.1314,-11.5
60.26,-149.34,-23
35.6467,-118.3608,-11
30.5317,-86.4928,56
40.3533,-83.7747,-87.176471
42.6772,-75.5067,-17
43.23,-121.81,-38
46.3153,-118.0022,-67
33.3,-81.0306,-14.470588
40.11,-87.9567,-89
44.2114,-86.2939,-67.25
44.05,-115.44,-63
40.89,-115.2,-67.2
46.6539,-68.0089,-72
39.3933,-81.2192,-63
43.6478,-70.675,-83
35.2667,-105.3572,-117
40.7831,-76.8617,0
42.7189,-98.2158,-105.090909
41.0461,-83.6622,-87.176471
42.9108,-71.2008,-68.666667
39.2367,-107.9797,-190.5
43.4047,-95.7483,-105.090909
34.2431,-116.9169,-36
41.0372,-94.3942,-86.625
48.7167,-111.4747,-0.666667
36.18,-108.95,-108
35.2006,-103.6867,-33
32.7056,-94.7889,20.294118
42.2486,-84.7736,-87.176471
39.57,-105.8,-145.285714
41.9725,-73.2208,-66.666667
44.5486,-95.0997,-93
42.0289,-97.4855,-105.090909
40.6661,-96.1892,-91.5
37.3789,-107.6592,-131
43.3081,-87.9553,-103.47619
33.2064,-97.7761,20.294118
42.75,-118.69,-42
36.5803,-85.1256,-28
41.6267,-71.2092,0
43.8769,-103.4578,-117
35.15,-86.5411,40.666667
21.6792,-157.9453,189
37.7417,-95.9333,-86.625
47.68,-121.61,30
34.7392,-90.7664,4.368421
55.4908,-132.6222,53
31.1681,-81.5022,100
46.3047,-96.5217,-29.666667
44.0908,-92.64,-106
36.7408,-105.5956,-193
40.03,-105.58,-122
33.5972,-85.0806,-14.470588
36.7458,-86.2258,11
43.4022,-94.3831,-200
34.0219,-85.9878,-14.470588
46.6694,-94.1089,-61.25
39.3619,-123.1286,144
25.9492,-81.7139,208
48.9981,-110.2158,-0.666667
33.1211,-117.09,126.8
37.9311,-98.0297,-86.625
43.1994,-85.7717,-30.5
37.9233,-95.4242,-86.625
41.68,-111.42,-58.5
42.8633,-70.8997,-68.666667
41.0517,-95.7492,-91.5
38.3422,-83.1036,-87.176471
39.1661,-85.9228,-55.666667
38.5731,-122.4406,89
43.8567,-70.4664,-83
39.6567,-102.1192,-147
38.8417,-104.9742,-261
59.7,-150.71,-23
30.7064,-95.5422,72
40.1519,-89.3386,-28
37.0875,-82.9925,-87.176471
34.1864,-90.5572,4.368421
34.5592,-115.7442,-36
45.6911,-85.5464,-67.25
37.5339,-83.3492,-87.176471
41.47,-111.5,-58.5
48.26,-121.6036,-61
44.7742,-107.5217,-1.5
45.1219,-122.07,-71
42.5492,-88.8753,-103.47619
60.98,-153.92,-44
59.4503,-136.3614,-0.666667
46.7614,-104.9619,-44
40.6633,-90.4447,-56
61.5664,-149.2542,6
36.86,-106.23,-94
47.6,-114.6833,-147
32.6089,-85.0756,-14.470588
36.9825,-104.3753,-145.285714
38.9583,-95.2514,-86.625
35.9419,-85.7892,-14.470588
39.6842,-111.2056,-100
61.08,-146.3,-156
34.7522,-112.1114,-93
48.57,-120.78,-19.5
35.14,-112.15,-192
41.6117,-86.7297,-39
41.9983,-72.2606,-53
42.9919,-97.8703,-105.090909
39.0642,-77.8883,0
38.7297,-98.225,-119.5
36.3561,-91.8036,4.368421
45.19,-119.25,-8
34.9553,-93.1594,20.294118
33.595,-112.3014,56
37.4725,-122.4433,133
44.21,-103.79,-9
46.35,-121.51,-8
44.7442,-116.4325,-191.5
27.6528,-80.4031,194
40.4547,-88.1417,-89
61.9772,-151.2169,-33
44.3544,-103.743,22
38.9817,-81.5658,-72
43.2581,-72.0028,-114
63.4258,-150.3117,-118
44.9153,-69.0539,-69.5
43.73,-113.83,-120.2
34.1206,-115.85,-36
31.1444,-99.3492,-71.1875
36.0606,-102.5211,-71.1875
35.7044,-79.8378,-17
43.9592,-115.8453,-63
37.71,-107.51,-190.5
38.4844,-93.2556,-86.625
44.96,-111.29,-106
40.4667,-78.2,-66.75
45.8944,-69.9647,-133
33.0094,-109.9855,7.666667
29.6319,-81.2061,133
42.76,-112.48,-120.2
43.0864,-95.6292,-105.090909
42.8267,-71.6261,-103
42.6617,-71.9358,-103
44.0122,-97.5242,-67
35.0967,-82.9508,41.5
39.7997,-101.0422,-158.5
35.6967,-80.6228,-61
43.5139,-112.0125,-211
45.9903,-84.8361,-67.25
41.9064,-111.81,-120.2
38.93,-120.05,-57
44.5681,-120.1156,-30.5
44.07,-70.7467,-94
26.1686,-81.7158,208
33.665,-114.2272,128
35.8917,-105.4481,-172
35.2983,-86.3631,40.666667
31.6419,-89.5572,72
38.9386,-77.1133,22
43.75,-110.06,-99
42.9361,-73.4325,-28
42.2356,-74.1433,-66.666667
33.1203,-98.5669,-50.6
39.8356,-95.5319,-67
39.295,-102.8675,-94
41.6931,-73.06,-66.666667
32.64,-117.0858,126.8
46.5414,-102.8692,-30.777778
48.2942,-116.5628,-132.5
40.1706,-121.0886,56
44.1756,-72.7961,-94
37.9339,-114.4522,-67.2
36.4583,-86.3239,11
60.8,-148.09,-23
35.3683,-85.7014,-14.470588
45.6778,-121.8736,9
48.9672,-122.3292,-19.5
37.0222,-100.9294,-133
30.4392,-82.7847,86
32.9028,-90.3817,4.368421
41.5575,-85.8825,-89
37.49,-107.51,-131
44.0139,-96.3258,-72
37.97,-106.56,-160.25
37.6497,-86.4308,-38.714286
36.065,-86.4175,-22
39.1092,-104.5997,-145.285714
44.0981,-93.2308,-106
45.27,-117.69,-141.5
39.5214,-120.0269,-45.333333
33.0642,-101.0489,-71.1875
37.1317,-96.1861,-50.6
41.315,-94.0183,-86.625
42.8125,-92.2575,-33
40.2411,-83.3669,-87.176471
45.6528,-84.4725,-67.25
33.1461,-107.1842,-42.8
41.7436,-118.2258,-96.75
37.7,-107.78,-190.5
38.16,-106.6,-160.25
35.7875,-84.2622,-44
42.7467,-105.3603,-50
44.79,-112.06,-114
31.3206,-92.4611,20.294118
38.68,-119.96,-57
34.4722,-101.3006,-71.1875
44.3119,-84.8922,-67.25
41.43,-96.4669,-91.5
41.6717,-107.9786,-228
43.5706,-91.2294,-122
39.8189,-100.5339,-158.5
38.9803,-80.22,-106
35.9689,-87.1364,-22
42.0019,-76.525,-66.75
36.6044,-118.7325,-11
47.86,-117.04,-102.5
40.3706,-95.7469,-11
42.7036,-121.9953,-11.5
42.2361,-97.0108,-78
42.96,-121.18,-38
34.8878,-83.3967,-14.470588
37.9286,-87.8956,-38.714286
45.1017,-114.8508,-102.5
39.26,-106.63,-178
31.4072,-102.3578,-71.1875
63.7175,-148.9692,-118
42.9294,-78.0319,-66.75
42.2122,-71.1136,-56
37.2092,-112.9814,-95
65.08,-145.87,-104
43.6656,-123.3275,-41.5
40.0739,-87.5067,-78
44.855,-85.8353,-67.25
38.9031,-103.0192,-94
47.3706,-123.16,11
39.4931,-117.0675,-172
44.0647,-107.3819,-78
41.3247,-93.1008,-105.090909
35.1072,-82.6256,41.5
64.85,-147.8,-188
37.7511,-103.4775,-145.285714
44.9197,-69.2417,-116.75
43.9611,-101.8606,-144
39.7347,-90.1978,-74
42.6083,-82.8183,-87.176471
43.65,-117.2467,-117.25
35.9308,-91.0547,4.368421
36.8825,-83.8819,-89
45.9647,-94.8892,-61.25
32.75,-98.9017,-50.6
35.8578,-98.4139,-50.6
41.9153,-111.9128,-117
42.57,-78.0406,-66.75
40.0889,-108.7728,-144
35.6031,-83.7781,-44
41.5747,-90.4006,-88.75
24.7425,-80.9819,244
43.7728,-111.0339,-230.5
33.9167,-82.15,-14.470588
64.9767,-147.5211,-122
45.3653,-119.5639,-8
43.6089,-89.7667,-103.47619
45.2669,-69.5839,-133
43.6253,-72.9781,-67.25
36.1636,-82.0953,-52
41.3286,-88.7533,-103.47619
38.46,-105.2256,-117
45.5181,-122.6894,-56
41.0036,-95.2419,-86.625
43.35,-111.2167,-230.5
40.84,-110.66,-123.666667
43.3456,-111.7847,-211
32.5192,-87.88,89
29.8858,-81.2883,133
42.0464,-124.2878,25
41.5269,-86.2692,-89
34.2208,-95.615,11
45.4283,-101.0764,-30.777778
45.0025,-96.1661,-61
32.8067,-91.173,4.368421
36.9092,-119.0883,-11
40.4044,-111.5289,-100
47.9967,-119.6483,-77
44.81,-107.41,-1.5
48.7647,-114.2842,-96
34.5686,-85.6064,-14.470588
35.1297,-89.8036,44
32.7547,-104.3836,-71.1875
42.0297,-104.7614,-50
42.0997,-76.8358,-66.75
58.4111,-135.7089,-0.666667
47.99,-120.57,-89
26.8639,-80.6256,208
31.8611,-97.375,20.294118
35.6872,-90.0964,4.368421
34.9536,-89.8297,44
34.005,-118.4139,8.5
61.5633,-149.1542,6
70.27,-148.57,-211
38.2894,-79.8186,-94
43.9181,-113.6317,-120.2
47.6856,-119.1111,-77
35.1867,-102.0797,-71.1875
41.2667,-82.6167,-87.176471
38.2144,-98.2078,-86.625
40.4575,-92.1822,-56
31.4825,-91.8628,20.294118
41.33,-77.7381,-66.75
34.7314,-77.9831,83
37.21,-105.2,-193
43.1878,-88.9844,-103.47619
31.3336,-96.8581,20.294118
38.0733,-88.1805,-38.714286
61.35,-142.71,-156
45.8236,-91.8761,-44
38.1042,-98.6592,-136
39.4078,-88.7739,-57.666667
44.73,-109.91,-86
42.0478,-71.005,-41.5
40.0839,-88.2403,-78
38.5547,-107.6872,-160.25
42.2031,-98.7467,-105.090909
21.3331,-157.8025,189
40.9461,-83.9614,-55.666667
41.15,-106.97,-88.5
59.4547,-135.3136,-0.666667
33.8044,-106.8908,-42.8
40.3544,-96.1939,-91.5
34.1819,-118.5744,126.8
45.4731,-109.0097,-150
64.8939,-147.8753,-174.5
38.67,-119.61,-57
32.2844,-110.7314,28
39.46,-114.65,-67.2
38.4558,-86.6983,17
46.8925,-101.4897,-30.777778
26.8519,-81.5572,178
34.1311,-109.275,-127
34.2192,-102.7328,-71.1875
40.58,-105.63,-178
37.9931,-100.8122,-118.25
41.0939,-102.4717,-178
44.7336,-94.3417,-161
40.97,-111.81,-120.2
34.2978,-81.6236,-14.470588
37.8786,-95.7292,-86.625
37.4417,-105.8614,-94
35.9494,-79.2386,0
47.2325,-117.3625,-141.5
48.72,-120.66,1
37.7083,-113.1439,-144
60.9583,-149.1108,-6
25.1422,-80.9144,244
36.0147,-85.1314,-14.470588
44.0069,-72.3194,-114
43.2372,-108.1097,-45.5
44.1011,-115.9694,-63
39.31,-111.43,-85.5
35.6503,-88.3903,40.666667
44.54,-115.56,-193
39.14,-111.56,-85.5
35.3886,-106.5439,-83
34.4719,-81.8839,-14.470588
35.5611,-86.4458,-38.714286
48.44,-120.92,-89
44.3,-122.04,31
47.3181,-109.9372,-11.25
28.1136,-80.6539,208
38.6453,-88.9461,-41.5
34.7289,-80.0389,94
43.59,-122.06,-38
38.1025,-81.8464,-72.333333
42.8447,-108.7406,-45.5
48.5003,-113.9847,-39
38.3778,-97.0753,-86.625
42.6508,-88.2544,-103.47619
26.565,-98.1236,47.692308
35.7522,-87.7958,40.666667
35.2547,-90.7964,4.368421
41.7653,-70.6697,-41.5
45.2142,-91.8875,-86
42.8967,-122.1328,-11.5
37.4664,-96.2714,-50.6
30.2133,-97.9822,0
48.17,-109.65,-35
33.1111,-91.9481,20.294118
37.7333,-105.5119,-94
34.1492,-105.6975,-117
43.0431,-96.9033,-105.090909
46.2942,-107.2278,-17
43.23,-122.43,-38
37.5594,-108.6636,-42.333333
44.9892,-70.6719,-116.75
37.5922,-100.4389,-133
40.3333,-76.4667,28
35.3836,-118.4122,-11
46.1825,-103.4061,-30.777778
21.9592,-159.6758,172
40.06,-107.01,-178
37.7342,-89.92,-53
36.2953,-86.6569,-33
34.6158,-83.5428,-33
41.6775,-93.5822,-105.090909
46.24,-113.77,-120.2
47.98,-114.35,-147
41.6458,-80.425,-87.176471
44.8,-109.66,-86
37.4314,-76.4414,56
35.8742,-103.1819,-71.1875
48.8306,-105.4758,-8.5
45.725,-98.3,-30.777778
36.5297,-97.4472,-50.6
32.5564,-108.3667,-22
40.0111,-81.5794,-39
30.2392,-98.9089,0
43.17,-110.14,-103
45.2533,-93.2928,-83
41.2458,-111.9369,-120.2
36.2631,-101.405,-50.6
36.5508,-114.4581,17
37.2733,-99.3289,-118.25
44.54,-107.18,-1.5
58.55,-133.6789,17
35.8022,-103.9439,-71.1875
43.115,-74.4236,-94
45.62,-121.7,9
33.1908,-102.2681,-71.1875
39.7858,-111.1189,-100
44.1719,-73.2472,-67.25
44.4633,-83.7217,-67.25
48.9711,-97.2417,-150
39.86,-106.42,-178
42.6767,-113.5003,-120.2
37.1431,-114.0214,-56
45.3242,-105.9136,-100
38.5778,-112.3347,-94
29.4608,-101.0286,18
42.1003,-78.7497,-97
42.2269,-70.9125,-56
43.0989,-71.7572,-103
46.3433,-94.2086,-61.25
34.2903,-114.1708,-36
44.48,-110.16,-186
26.7361,-81.0492,178
40.4883,-106.8233,-88.5
35.4867,-82.9681,-33
44.0875,-91.6703,-122
37.2792,-86.2492,-38.714286
36.7394,-118.9631,-11
44.7192,-73.7206,-67.25
37.8044,-114.4069,-6
44.0042,-124.0947,-41.5
43.7953,-88.4533,-103.47619
32.4725,-94.7172,33
41.1311,-77.4336,-56
41.9442,-71.9031,-53
39.3758,-112.3342,-100
39.2836,-86.7703,-11
40.76,-111.63,-36
38.4197,-82.2986,-39
35.9183,-84.8686,-14.470588
33.8083,-79.8567,-11
44.2839,-83.5036,-30.5
38.8678,-115.0167,-36
44.1647,-72.6567,-94
44.0206,-88.5581,-103.47619
46.6803,-92.9542,-94
35.5231,-81.4439,-52
38.0328,-78.5225,-33
38.9917,-88.1828,-57.666667
39.76,-105.91,-145.285714
47.7817,-92.2783,-103.47619
44.72,-67.4539,-41.5
38.6786,-88.4797,-57.666667
40.9125,-89.0339,-103.47619
34.0919,-96.7708,-10
36.7736,-114.1256,17
33.1497,-99.735,-50.6
32.3139,-97.4061,20.294118
25.95,-80.2158,208
42.0981,-89.9842,-88.75
41.2322,-76.3422,0
48.7178,-122.5114,0
42.76,-116.9,-217
48.41,-115.3181,-147
35.2203,-84.7981,50
40.8592,-102.5167,-200
42.05,-111.6,-117
37.5442,-77.2758,33
48.7167,-115.8833,-132.5
42.0772,-91.3028,11
43.0608,-83.3075,-72
36.2069,-121.1378,-11
36.9194,-104.4325,-145.285714
43.4386,-93.2253,-33
47.4775,-111.7406,-11
37.5669,-101.7508,-89
40.6458,-91.5639,-88.75
43.1086,-88.0306,-103.47619
38.3139,-81.7186,-72.333333
41.16,-106.93,-88.5
31.1903,-84.2036,67
44.6122,-72.0481,-39
41.4225,-100.1839,-267
44.3,-109.24,-111
40.9361,-90.7197,-56
60.4194,-151.1336,-23
32.8978,-90.8853,4.368421
43.74,-113.94,-120.2
42.065,-100.2472,-122
31.1769,-83.7492,67
35.3692,-117.6525,8.5
37.7617,-117.5658,-35
31.8717,-81.6289,144
34.9092,-87.2747,40.666667
40.7394,-88.7108,-89
42.1611,-83.7819,-22
40.8236,-94.0475,-86.625
38.8008,-81.3583,-39
36.9906,-121.9911,61
43.7639,-94.1661,-200
48.53,-120.99,-19.5
36.6594,-121.6664,61
40.9442,-90.6381,-56
45.3497,-90.7483,-86
39.5631,-121.1078,11
39.5572,-107.7261,-128
44.9467,-69.5456,-116.75
43.9072,-99.8628,-105.090909
41.38,-111.94,-120.2
40.21,-105.57,-109.5
48.19,-118.46,-77
38.5019,-94.9597,-86.625
35.5489,-105.6886,-172
38.2222,-103.7219,-145.285714
38.8867,-102.7233,-94
35.2436,-87.3508,-38.714286
32.8006,-116.9281,126.8
45.98,-117.95,-82
38.7003,-82.4736,-39
44.8767,-97.7383,-94
46.9692,-120.54,-133
43.645,-95.5803,-105.090909
35.7636,-117.3908,-11
42.4244,-103.7347,-28
34.1472,-115.1219,-36
43.6825,-121.6875,-38
42.87,-122.17,-11.5
37.3444,-108.595,-42.333333
43.7731,-108.5728,-122
30.2875,-81.3928,86
36.1533,-109.5394,-108
38.5458,-78.0981,-17
33.4886,-80.8733,-14.470588
34.6053,-81.6628,-14.470588
39.1853,-106.8381,-178
42.37,-95.575,-105.090909
35.7992,-107.1814,-83
48.52,-120.74,-89
44.9131,-73.8222,-67.25
41.46,-106.28,-294
43.1025,-94.6833,-105.090909
30.3703,-103.7808,28
33.2544,-100.5725,-50.6
39.35,-112.33,-100
38.0111,-78.4494,-33
37.7308,-89.1658,4.368421
40.89,-111.07,-123.666667
38.7583,-120.5031,-57
43.63,-107.18,-78
37.1317,-99.0556,-50.6
38.8669,-99.3169,-136
47.27,-121.34,-133
42.4078,-82.8892,-87.176471
46.4178,-104.5164,-44
39.29,-117.11,-172
42.4686,-93.7972,-105.090909
43.3656,-109.2756,-183
39.3167,-91.4833,-88.75
42.7339,-76.6592,-50
33.9733,-109.5625,-127
60.5561,-145.7531,-156
43.2356,-70.635,-83
37.5339,-96.8814,-50.6
43.88,-114.67,-43
39.0028,-87.6225,0
42.6394,-72.2244,-103
30.8694,-100.5994,-47
44.4667,-115.5667,-126
43.09,-91.5581,-161
33.4625,-111.4814,56
47.2992,-96.5161,-150
42.1608,-71.2461,-56
43.4719,-88.8825,-103.47619
32.7128,-82.5414,-14.470588
40.2472,-93.7158,-86.625
37.0031,-121.5608,61
46.3414,-86.9242,-189
45.0831,-91.3311,-86
36.465,-83.5603,-89
36.3825,-79.6947,0
35.1311,-76.9153,-6
48.78,-104.5678,-8.5
38.2175,-80.0914,-72.333333
41.1453,-85.4897,-36
29.3364,-99.1383,18
47.9261,-112.2919,-0.666667
36.5914,-101.6181,-17
45.3172,-85.2672,-67.25
39.3061,-102.2608,-147
42.4942,-108.7289,-211
39.8583,-77.4775,-31.333333
26.47,-80.6403,208
48.2783,-110.6019,-35
35.8375,-86.0894,50
32.9947,-111.5367,56
46.5458,-87.3794,-189
42.1342,-77.0692,-66.75
44.21,-121.87,31
38.2186,-83.1431,-87.176471
61.7103,-149.2317,6
37.7928,-86.2325,-55.666667
37.6769,-95.4472,-86.625
38.7556,-90.6106,0
41.2664,-102.6586,-178
37.48,-107.63,-131
38.7411,-103.5428,-94
35.1664,-107.8992,-54
35.1967,-77.5433,-6
35.95,-96.2833,-10
39.06,-108.06,-190.5
33.5281,-101.8761,-71.1875
37.75,-77.4833,33
34.4478,-119.2275,114
34.9772,-91.4978,20.294118
41.9583,-111.3922,-120.2
37.0522,-78.6497,-33
42.4281,-72.0275,-53
38.3772,-97.6097,-86.625
34.9089,-83.4575,-14.470588
30.0986,-83.5742,86
47.2919,-88.4208,-83
37.99,-107.2,-160.25
36.0717,-91.6169,4.368421
41.5167,-109.4703,-128
43.25,-110.02,-103
28.2764,-81.4239,239
45.4825,-120.7236,-8
48.4983,-109.8014,-0.666667
39.2475,-96.5994,-86.625
34.4278,-103.625,-33
40.89,-105.66,-156
36.58,-105.46,-172
33.6131,-114.5972,128
33.8706,-83.1136,-14.470588
48.1803,-101.2964,-91.5
42.2342,-113.8981,-99
46.67,-110.33,-78
37.44,-108.02,-166
47.7,-121.6908,30
33.9153,-91.7711,20.294118
40.4583,-86.1758,-79.666667
39.1131,-100.9447,-158.5
36.6542,-80.9183,-87.176471
41.1739,-90.035,-103.47619
45.1219,-95.9269,-11
47.5711,-124.2922,11
34.94,-111.52,-93
42.15,-110.68,-94
37.65,-108.01,-173.5
40.4006,-110.7586,-123.666667
40.51,-79.5458,-64
30.2264,-93.7394,47.692308
37.8675,-109.3514,-100
28.5978,-98.5547,18
37.1122,-77.2017,56
43.7925,-75.4825,-28
43.1003,-88.5036,-103.47619
40.0136,-74.8178,-66.666667
41.8089,-72.7806,-53
45.07,-118.15,-62
46.8339,-100.7969,-30.777778
40.9025,-90.2897,-56
36.9742,-77.4042,-22
34.6847,-81.1958,-14.470588
43.4117,-104.9614,-22
42.1847,-75.1456,-66.666667
34.385,-94.8981,28
41.3978,-88.2819,-103.47619
43.9522,-71.9156,-114
42.7467,-71.0425,-68.666667
36.0603,-79.4481,0
43.1803,-101.7386,-97
70.3289,-149.6114,-211
45.4756,-118.8253,-156
21.2717,-157.8167,189
34.6033,-91.9928,4.368421
42.1506,-96.4756,-117
39.7133,-90.2286,-74
37.6528,-84.7708,17
38.5311,-79.7714,-94
38.5556,-86.4858,17
38.4683,-102.2169,-118.25
46.1,-113.13,-131
39.5283,-85.7914,-55.666667
35.2539,-91.1892,4.368421
63.6772,-144.6011,-71
45.56,-118.45,-82
35.3253,-81.5325,-52
32.8472,-97.4761,20.294118
40.17,-107.06,-178
44.6981,-102.5608,-144
31.7044,-98.0853,20.294118
45.8003,-91.4594,-86
45.1278,-94.5347,-161
48.9761,-111.3994,-0.666667
46.5742,-120.6008,-133
47.7681,-118.7239,-77
33.3169,-79.3228,100
34.2553,-87.1814,40.666667
41.1169,-81.0094,-63
42.54,-90.6461,-88.75
32.9069,-85.4336,-14.470588
44.2394,-95.3153,-72
48.2064,-94.3939,-150
63.9033,-152.2817,-118
42.6325,-72.1233,-103
47.28,-121.67,13
