Latitude,Longitude,Value
39.8183,-97.6375,-69.333333
40.025,-83.0286,-67.92
35.3694,-111.5436,-95.529412
37.5142,-111.9883,-99.903846
41.23,-105.38,-166.8
40.72,-109.54,-45
37.9492,-107.8736,-135.571429
44.65,-93.6356,-95.745763
47.5808,-98.6422,-91.642857
36.3644,-82.2325,-78
41.3053,-86.6286,-67.92
39.4872,-75.22,37.833333
47.1253,-91.7067,-91.642857
41.3367,-85.1197,-67.92
36.5514,-84.7967,-34.883721
44.4,-107.06,-61
43.6542,-92.9739,-95.745763
43.3864,-84.6492,-51.545455
46.5172,-100.3486,-70.714286
34.2314,-87.6353,23.961538
45.27,-111.43,-79.77907
48.31,-116.07,-79.77907
40.8397,-111.8314,-115.666667
42.3328,-75.2297,-69
32.8847,-80.6761,-0.315789
48.7272,-121.0722,-58.736842
42.875,-112.4444,-99.903846
37.3339,-92.9097,-9.333333
39.8144,-74.7883,-33
32.5992,-85.4653,-0.315789
41.7511,-76.4431,-69
34.1736,-86.8133,41.5
37.88,-107.36,-135.571429
42.9447,-117.3389,-99.903846
37.2008,-80.5864,-75.272727
36.8978,-86.1247,-34.883721
36.3458,-92.3939,-9.333333
34.6892,-86.8819,41.5
39.93,-111.63,-146.783784
41.6117,-90.5817,-95.745763
45.8383,-101.2767,-79.77907
46.9728,-92.87,-91.642857
35.1242,-90.1805,23.961538
45.4478,-99.0383,-37.285714
36.8239,-114.0525,-99.903846
48.6525,-121.6931,-4.666667
34.0497,-94.7381,23.961538
32.5183,-94.7189,23.961538
61.38,-149,-6
43.4194,-82.8192,-51.545455
42.4694,-75.0106,-69
30.7053,-104.0233,-43.772727
45.6528,-89.3075,-95.745763
38.9053,-123.2314,130.5
39.0878,-77.6928,9.75
33.4678,-88.3847,23.961538
43.0114,-84.5542,-51.545455
36.0975,-119.5817,47
33.2206,-98.1561,-7.666667
39.16,-114.61,-99.903846
33.1553,-116.1689,67
42.1106,-104.9492,-107.6875
39.7425,-94.0347,-86.470588
25.1936,-80.3492,241
39.88,-86.0514,-67.92
44.87,-118.11,-79.77907
42.0364,-95.3289,-95.745763
26.8339,-97.7078,56.285714
42.3108,-78.0231,-117
37.7433,-83.6428,-34.883721
45.9228,-108.2444,-79.77907
53.895,-166.5433,-33
31.2208,-99.8494,-43.772727
39.9367,-120.9475,-58.736842
46.1972,-108.0039,-79.77907
36.855,-86.8883,-34.883721
46.0406,-99.3742,-37.285714
38.9664,-112.3278,-99.903846
32.2842,-83.4681,104.75
47.1928,-114.8903,-79.77907
43.9,-122.03,-42.4
39.88,-107.6,-146.783784
36.1878,-81.8736,-56
41.89,-115.86,-99.903846
48.1925,-106.6383,-79.77907
41.2019,-90.7417,-67.92
35.7875,-93.4603,-9.333333
47.0575,-109.9514,-79.77907
26.4986,-80.2161,207.333333
39.0875,-111.1325,-146.783784
30.4917,-92.4303,48.666667
47.6811,-117.6267,-79.77907
35.6878,-83.5372,9.833333
32.375,-81.673,104.75
34.3219,-111.4533,-43.772727
47.8967,-102.9208,-79.77907
44.6581,-72.6786,-90.777778
43.7483,-101.9414,-130.5
38.1869,-94.0281,-86.470588
39.94,-112.41,-99.903846
38.6078,-97.9597,-69.333333
41.8369,-110.7706,-101
31.8878,-82.5808,104.75
39.13,-111.44,-146.783784
35.5303,-102.2564,-95.529412
32.5906,-86.2103,-0.315789
33.1481,-95.6269,23.961538
40.84,-111.71,-115.666667
38.5417,-90.9753,-34.883721
48.66,-119.84,-58.736842
42.1153,-88.1639,-95.745763
43.0683,-94.3053,-95.745763
36.2872,-88.2958,-34.883721
36.4194,-97.8747,-42.777778
40.4925,-107.2547,-294
34.2256,-92.0189,23.961538
44.6997,-87.3967,-90.333333
39.65,-105.87,-146.783784
46.9878,-104.1567,-79.77907
37.5,-113.94,-99.903846
32.6053,-93.2947,23.961538
43.3606,-70.4697,-77
36.2747,-91.5056,-9.333333
39.775,-105.1169,-146.783784
41.0233,-100.3669,-67
39.46,-119.94,-58.736842
39.3686,-89.0867,-34.883721
37.9458,-79.9542,-75.272727
37.87,-109.45,-135.571429
34.6997,-83.7261,-0.315789
67.25,-150.18,-145.153846
39.38,-106.2,-146.783784
36.8581,-92.5875,-9.333333
41.785,-70.9175,-22
37.49,-112.58,-99.903846
40.7244,-95.0192,-86.470588
42.3489,-77.7044,-117
36.6831,-76.7683,37.833333
38.4747,-100.9175,-134.363636
40.075,-95.5189,-69.333333
37.8994,-86.7072,-34.883721
39.4206,-79.005,-53
44.33,-122.09,-42.4
43.3008,-89.3269,-95.745763
46.81,-121.33,-58.736842
44.61,-122.23,-42.4
42.8278,-90.7889,-95.745763
33.9294,-93.8583,23.961538
39.8297,-105.2353,-146.783784
17.9783,-66.0875,241
43.1342,-90.8372,-95.745763
30.4292,-91.2069,48.666667
32.3919,-93.7803,26.181818
44.5772,-75.1097,-73.2
36.07,-105.63,-95.529412
45.0983,-87.6236,-90.333333
40.0797,-111.6044,-146.783784
42.205,-121.1314,-58.736842
60.26,-149.34,-6
35.6467,-118.3608,-99.903846
30.5317,-86.4928,48.666667
40.3533,-83.7747,-67.92
42.6772,-75.5067,-39
43.23,-121.81,-42.4
46.3153,-118.0022,-79.77907
33.3,-81.0306,-0.315789
40.11,-87.9567,-67.92
44.2114,-86.2939,-73.2
44.05,-115.44,-99.903846
40.89,-115.2,-99.903846
46.6539,-68.0089,-91.642857
39.3933,-81.2192,-75.272727
43.6478,-70.675,-77
35.2667,-105.3572,-43.772727
40.7831,-76.8617,-1.666667
42.7189,-98.2158,-101.214286
41.0461,-83.6622,-67.92
42.9108,-71.2008,-77
39.2367,-107.9797,-146.783784
43.4047,-95.7483,-101.214286
34.2431,-116.9169,-13.4
41.0372,-94.3942,-86.470588
48.7167,-111.4747,-79.77907
36.18,-108.95,-95.529412
35.2006,-103.6867,-43.772727
32.7056,-94.7889,23.961538
42.2486,-84.7736,-78.222222
39.57,-105.8,-146.783784
41.9725,-73.2208,-69
44.5486,-95.0997,-95.745763
42.0289,-97.4855,-101.214286
40.6661,-96.1892,-69.333333
37.3789,-107.6592,-95.529412
43.3081,-87.9553,-95.745763
33.2064,-97.7761,-7.666667
42.75,-118.69,-99.903846
36.5803,-85.1256,-34.883721
41.6267,-71.2092,-22
43.8769,-103.4578,-130.5
35.15,-86.5411,41.5
21.6792,-157.9453,167.833333
37.7417,-95.9333,-72.25
47.68,-121.61,-4.666667
34.7392,-90.7664,23.961538
55.4908,-132.6222,48.75
31.1681,-81.5022,104.75
46.3047,-96.5217,-37.285714
44.0908,-92.64,-95.745763
36.7408,-105.5956,-95.529412
40.03,-105.58,-146.783784
33.5972,-85.0806,-0.315789
36.7458,-86.2258,-34.883721
43.4022,-94.3831,-95.745763
34.0219,-85.9878,-0.315789
46.6694,-94.1089,-91.642857
39.3619,-123.1286,130.5
25.9492,-81.7139,207.333333
48.9981,-110.2158,-79.77907
33.1211,-117.09,83
37.9311,-98.0297,-61
43.1994,-85.7717,-51.545455
37.9233,-95.4242,-61
41.68,-111.42,-101
42.8633,-70.8997,-77
41.0517,-95.7492,-69.333333
38.3422,-83.1036,-34.883721
39.1661,-85.9228,-34.883721
38.5731,-122.4406,87.5
43.8567,-70.4664,-77
39.6567,-102.1192,-146.783784
38.8417,-104.9742,-146.783784
59.7,-150.71,-33
30.7064,-95.5422,48.666667
40.1519,-89.3386,-67.92
37.0875,-82.9925,-34.883721
34.1864,-90.5572,23.961538
34.5592,-115.7442,67
45.6911,-85.5464,-68.666667
37.5339,-83.3492,-34.883721
41.47,-111.5,-101
48.26,-121.6036,-4.666667
44.7742,-107.5217,-79.77907
45.1219,-122.07,-42.4
42.5492,-88.8753,-95.745763
60.98,-153.92,-33
59.4503,-136.3614,-6
46.7614,-104.9619,-79.77907
40.6633,-90.4447,-67.92
61.5664,-149.2542,-6
36.86,-106.23,-95.529412
47.6,-114.6833,-79.77907
32.6089,-85.0756,-0.315789
36.9825,-104.3753,-95.529412
38.9583,-95.2514,-69.333333
35.9419,-85.7892,-34.883721
39.6842,-111.2056,-146.783784
61.08,-146.3,-6
34.7522,-112.1114,67
48.57,-120.78,-58.736842
35.14,-112.15,67
41.6117,-86.7297,-48.75
41.9983,-72.2606,-59.333333
42.9919,-97.8703,-101.214286
39.0642,-77.8883,9.75
38.7297,-98.225,-134.363636
36.3561,-91.8036,-9.333333
45.19,-119.25,-58.736842
34.9553,-93.1594,23.961538
33.595,-112.3014,67
37.4725,-122.4433,87.5
44.21,-103.79,-130.5
46.35,-121.51,-58.736842
44.7442,-116.4325,-79.77907
27.6528,-80.4031,194
40.4547,-88.1417,-67.92
61.9772,-151.2169,-83
44.3544,-103.743,-130.5
38.9817,-81.5658,-75.272727
43.2581,-72.0028,-122.333333
63.4258,-150.3117,-145.153846
44.9153,-69.0539,-127.5
43.73,-113.83,-99.903846
34.1206,-115.85,67
31.1444,-99.3492,-43.772727
36.0606,-102.5211,-95.529412
35.7044,-79.8378,9.833333
43.9592,-115.8453,-99.903846
37.71,-107.51,-135.571429
38.4844,-93.2556,-86.470588
44.96,-111.29,-79.77907
40.4667,-78.2,-67.92
45.8944,-69.9647,-127.5
33.0094,-109.9855,-43.772727
29.6319,-81.2061,104.75
42.76,-112.48,-99.903846
43.0864,-95.6292,-101.214286
42.8267,-71.6261,-77
42.6617,-71.9358,-122.333333
44.0122,-97.5242,-101.214286
35.0967,-82.9508,-0.315789
39.7997,-101.0422,-134.363636
35.6967,-80.6228,9.833333
43.5139,-112.0125,-99.903846
45.9903,-84.8361,-68.666667
41.9064,-111.81,-101
38.93,-120.05,-58.736842
44.5681,-120.1156,-58.736842
44.07,-70.7467,-90.777778
26.1686,-81.7158,207.333333
33.665,-114.2272,67
35.8917,-105.4481,-95.529412
35.2983,-86.3631,41.5
31.6419,-89.5572,26.181818
38.9386,-77.1133,-28
43.75,-110.06,-95
42.9361,-73.4325,-51.545455
42.2356,-74.1433,-69
33.1203,-98.5669,14
39.8356,-95.5319,-69.333333
39.295,-102.8675,-146.783784
41.6931,-73.06,-69
32.64,-117.0858,83
46.5414,-102.8692,-79.77907
48.2942,-116.5628,-79.77907
40.1706,-121.0886,-58.736842
44.1756,-72.7961,-90.777778
37.9339,-114.4522,-99.903846
36.4583,-86.3239,-34.883721
60.8,-148.09,-6
35.3683,-85.7014,9.833333
45.6778,-121.8736,-4.666667
48.9672,-122.3292,-4.666667
37.0222,-100.9294,-42.777778
30.4392,-82.7847,104.75
32.9028,-90.3817,23.961538
41.5575,-85.8825,-48.75
37.49,-107.51,-135.571429
44.0139,-96.3258,-101.214286
37.97,-106.56,-135.571429
37.6497,-86.4308,-34.883721
36.065,-86.4175,-34.883721
39.1092,-104.5997,-146.783784
44.0981,-93.2308,-95.745763
45.27,-117.69,-79.77907
39.5214,-120.0269,-58.736842
33.0642,-101.0489,-43.772727
37.1317,-96.1861,-42.777778
41.315,-94.0183,-86.470588
42.8125,-92.2575,-95.745763
40.2411,-83.3669,-67.92
45.6528,-84.4725,-68.666667
33.1461,-107.1842,-43.772727
41.7436,-118.2258,-99.903846
37.7,-107.78,-135.571429
38.16,-106.6,-135.571429
35.7875,-84.2622,-34.883721
42.7467,-105.3603,-107.6875
44.79,-112.06,-79.77907
31.3206,-92.4611,26.181818
38.68,-119.96,-58.736842
34.4722,-101.3006,-43.772727
44.3119,-84.8922,-73.2
41.43,-96.4669,-101.214286
41.6717,-107.9786,-261
43.5706,-91.2294,-95.745763
39.8189,-100.5339,-134.363636
38.9803,-80.22,-75.272727
35.9689,-87.1364,-34.883721
42.0019,-76.525,-69
36.6044,-118.7325,-99.903846
47.86,-117.04,-79.77907
40.3706,-95.7469,-69.333333
42.7036,-121.9953,-42.4
42.2361,-97.0108,-101.214286
42.96,-121.18,-58.736842
34.8878,-83.3967,-0.315789
37.9286,-87.8956,-34.883721
45.1017,-114.8508,-79.77907
39.26,-106.63,-146.783784
31.4072,-102.3578,-43.772727
63.7175,-148.9692,-145.153846
42.9294,-78.0319,-51.545455
42.2122,-71.1136,-56
37.2092,-112.9814,-99.903846
65.08,-145.87,-145.153846
43.6656,-123.3275,-6.25
40.0739,-87.5067,-67.92
44.855,-85.8353,-68.666667
38.9031,-103.0192,-146.783784
47.3706,-123.16,-6.25
39.4931,-117.0675,-99.903846
44.0647,-107.3819,-61
41.3247,-93.1008,-86.470588
35.1072,-82.6256,-0.315789
64.85,-147.8,-145.153846
37.7511,-103.4775,-135.571429
44.9197,-69.2417,-127.5
43.9611,-101.8606,-130.5
39.7347,-90.1978,-34.883721
42.6083,-82.8183,-39
43.65,-117.2467,-99.903846
35.9308,-91.0547,-34.883721
36.8825,-83.8819,-34.883721
45.9647,-94.8892,-95.745763
32.75,-98.9017,14
35.8578,-98.4139,-42.777778
41.9153,-111.9128,-101
42.57,-78.0406,-39
40.0889,-108.7728,-146.783784
35.6031,-83.7781,9.833333
41.5747,-90.4006,-95.745763
24.7425,-80.9819,241
43.7728,-111.0339,-206
33.9167,-82.15,-0.315789
64.9767,-147.5211,-145.153846
45.3653,-119.5639,-58.736842
43.6089,-89.7667,-95.745763
45.2669,-69.5839,-127.5
43.6253,-72.9781,-51.545455
36.1636,-82.0953,-56
41.3286,-88.7533,-67.92
38.46,-105.2256,-135.571429
45.5181,-122.6894,-4.666667
41.0036,-95.2419,-69.333333
43.35,-111.2167,-206
40.84,-110.66,-115.666667
43.3456,-111.7847,-206
32.5192,-87.88,23.961538
29.8858,-81.2883,104.75
42.0464,-124.2878,34
41.5269,-86.2692,-48.75
34.2208,-95.615,23.961538
45.4283,-101.0764,-70.714286
45.0025,-96.1661,-66.5
32.8067,-91.173,23.961538
36.9092,-119.0883,47
40.4044,-111.5289,-146.783784
47.9967,-119.6483,-58.736842
44.81,-107.41,-79.77907
48.7647,-114.2842,-79.77907
34.5686,-85.6064,-0.315789
35.1297,-89.8036,23.961538
32.7547,-104.3836,-43.772727
42.0297,-104.7614,-166.8
42.0997,-76.8358,-69
58.4111,-135.7089,-6
47.99,-120.57,-58.736842
26.8639,-80.6256,208.5
31.8611,-97.375,26.181818
35.6872,-90.0964,9.833333
34.9536,-89.8297,23.961538
34.005,-118.4139,83
61.5633,-149.1542,-6
70.27,-148.57,-145.153846
38.2894,-79.8186,-75.272727
43.9181,-113.6317,-99.903846
47.6856,-119.1111,-58.736842
35.1867,-102.0797,-43.772727
41.2667,-82.6167,-67.92
38.2144,-98.2078,-134.363636
40.4575,-92.1822,-86.470588
31.4825,-91.8628,26.181818
41.33,-77.7381,-67.92
34.7314,-77.9831,-0.315789
37.21,-105.2,-95.529412
43.1878,-88.9844,-95.745763
31.3336,-96.8581,26.181818
38.0733,-88.1805,-34.883721
61.35,-142.71,-6
45.8236,-91.8761,-95.745763
38.1042,-98.6592,-134.363636
39.4078,-88.7739,-34.883721
44.73,-109.91,-79.77907
42.0478,-71.005,-22
40.0839,-88.2403,-67.92
38.5547,-107.6872,-70.333333
42.2031,-98.7467,-101.214286
21.3331,-157.8025,167.833333
40.9461,-83.9614,-67.92
41.15,-106.97,-96
59.4547,-135.3136,-6
33.8044,-106.8908,-43.772727
40.3544,-96.1939,-69.333333
34.1819,-118.5744,83
45.4731,-109.0097,-79.77907
64.8939,-147.8753,-145.153846
38.67,-119.61,-58.736842
32.2844,-110.7314,-43.772727
39.46,-114.65,-99.903846
38.4558,-86.6983,-34.883721
46.8925,-101.4897,-79.77907
26.8519,-81.5572,208.5
34.1311,-109.275,-43.772727
34.2192,-102.7328,-43.772727
40.58,-105.63,-107
37.9931,-100.8122,-134.363636
41.0939,-102.4717,-166.8
44.7336,-94.3417,-95.745763
40.97,-111.81,-115.666667
34.2978,-81.6236,-0.315789
37.8786,-95.7292,-72.25
37.4417,-105.8614,-135.571429
35.9494,-79.2386,-33.333333
47.2325,-117.3625,-79.77907
48.72,-120.66,-58.736842
37.7083,-113.1439,-99.903846
60.9583,-149.1108,-6
25.1422,-80.9144,241
36.0147,-85.1314,-34.883721
44.0069,-72.3194,-111
43.2372,-108.1097,-189
44.1011,-115.9694,-99.903846
39.31,-111.43,-146.783784
35.6503,-88.3903,9.833333
44.54,-115.56,-79.77907
39.14,-111.56,-146.783784
35.3886,-106.5439,-95.529412
34.4719,-81.8839,-0.315789
35.5611,-86.4458,9.833333
48.44,-120.92,-58.736842
44.3,-122.04,-42.4
47.3181,-109.9372,-79.77907
28.1136,-80.6539,219.5
38.6453,-88.9461,-34.883721
34.7289,-80.0389,-0.315789
43.59,-122.06,-42.4
38.1025,-81.8464,-75.272727
42.8447,-108.7406,-107.6875
48.5003,-113.9847,-79.77907
38.3778,-97.0753,-69.333333
42.6508,-88.2544,-95.745763
26.565,-98.1236,56.285714
35.7522,-87.7958,9.833333
35.2547,-90.7964,23.961538
41.7653,-70.6697,-22
45.2142,-91.8875,-95.745763
42.8967,-122.1328,-42.4
37.4664,-96.2714,-42.777778
30.2133,-97.9822,9.333333
48.17,-109.65,-79.77907
33.1111,-91.9481,23.961538
37.7333,-105.5119,-135.571429
34.1492,-105.6975,-43.772727
43.0431,-96.9033,-101.214286
46.2942,-107.2278,-79.77907
43.23,-122.43,-42.4
37.5594,-108.6636,-135.571429
44.9892,-70.6719,-127.5
37.5922,-100.4389,-72.25
40.3333,-76.4667,-1.666667
35.3836,-118.4122,-99.903846
46.1825,-103.4061,-79.77907
21.9592,-159.6758,167.833333
40.06,-107.01,-146.783784
37.7342,-89.92,-34.883721
36.2953,-86.6569,-34.883721
34.6158,-83.5428,-0.315789
41.6775,-93.5822,-95.745763
46.24,-113.77,-79.77907
47.98,-114.35,-79.77907
41.6458,-80.425,-100
44.8,-109.66,-79.77907
37.4314,-76.4414,37.833333
35.8742,-103.1819,-95.529412
48.8306,-105.4758,-79.77907
45.725,-98.3,-37.285714
36.5297,-97.4472,-42.777778
32.5564,-108.3667,-43.772727
40.0111,-81.5794,-67.92
30.2392,-98.9089,9.333333
43.17,-110.14,-107.6875
45.2533,-93.2928,-95.745763
41.2458,-111.9369,-115.666667
36.2631,-101.405,-95.529412
36.5508,-114.4581,-99.903846
37.2733,-99.3289,-42.777778
44.54,-107.18,-79.77907
58.55,-133.6789,-6
35.8022,-103.9439,-95.529412
43.115,-74.4236,-51.545455
45.62,-121.7,-4.666667
33.1908,-102.2681,-43.772727
39.7858,-111.1189,-146.783784
44.1719,-73.2472,-73.2
44.4633,-83.7217,-73.2
48.9711,-97.2417,-150
39.86,-106.42,-146.783784
42.6767,-113.5003,-99.903846
37.1431,-114.0214,-99.903846
45.3242,-105.9136,-79.77907
38.5778,-112.3347,-99.903846
29.4608,-101.0286,-43.772727
42.1003,-78.7497,-117
42.2269,-70.9125,-56
43.0989,-71.7572,-77
46.3433,-94.2086,-95.745763
34.2903,-114.1708,67
44.48,-110.16,-79.77907
26.7361,-81.0492,178
40.4883,-106.8233,-294
35.4867,-82.9681,9.833333
44.0875,-91.6703,-95.745763
37.2792,-86.2492,-34.883721
36.7394,-118.9631,47
44.7192,-73.7206,-68.666667
37.8044,-114.4069,-99.903846
44.0042,-124.0947,-6.25
43.7953,-88.4533,-95.745763
32.4725,-94.7172,23.961538
41.1311,-77.4336,-67.92
41.9442,-71.9031,-59.333333
39.3758,-112.3342,-99.903846
39.2836,-86.7703,-34.883721
40.76,-111.63,-115.666667
38.4197,-82.2986,-75.272727
35.9183,-84.8686,-34.883721
33.8083,-79.8567,-0.315789
44.2839,-83.5036,-73.2
38.8678,-115.0167,-99.903846
44.1647,-72.6567,-90.777778
44.0206,-88.5581,-95.745763
46.6803,-92.9542,-91.642857
35.5231,-81.4439,9.833333
38.0328,-78.5225,-33
38.9917,-88.1828,-34.883721
39.76,-105.91,-146.783784
47.7817,-92.2783,-91.642857
44.72,-67.4539,-39
38.6786,-88.4797,-34.883721
40.9125,-89.0339,-67.92
34.0919,-96.7708,-7.666667
36.7736,-114.1256,-99.903846
33.1497,-99.735,-43.772727
32.3139,-97.4061,26.181818
25.95,-80.2158,207.333333
42.0981,-89.9842,-95.745763
41.2322,-76.3422,44
48.7178,-122.5114,-4.666667
42.76,-116.9,-99.903846
48.41,-115.3181,-79.77907
35.2203,-84.7981,-0.315789
40.8592,-102.5167,-166.8
42.05,-111.6,-101
37.5442,-77.2758,-3.666667
48.7167,-115.8833,-79.77907
42.0772,-91.3028,-95.745763
43.0608,-83.3075,-51.545455
36.2069,-121.1378,47
36.9194,-104.4325,-95.529412
43.4386,-93.2253,-95.745763
47.4775,-111.7406,-79.77907
37.5669,-101.7508,-135.571429
40.6458,-91.5639,-86.470588
43.1086,-88.0306,-95.745763
38.3139,-81.7186,-75.272727
41.16,-106.93,-96
31.1903,-84.2036,104.75
44.6122,-72.0481,-90.777778
41.4225,-100.1839,-70.714286
44.3,-109.24,-116.5
40.9361,-90.7197,-67.92
60.4194,-151.1336,-33
32.8978,-90.8853,23.961538
43.74,-113.94,-99.903846
42.065,-100.2472,-70.714286
31.1769,-83.7492,104.75
35.3692,-117.6525,-99.903846
37.7617,-117.5658,-99.903846
31.8717,-81.6289,104.75
34.9092,-87.2747,23.961538
40.7394,-88.7108,-67.92
42.1611,-83.7819,-78.222222
40.8236,-94.0475,-86.470588
38.8008,-81.3583,-75.272727
36.9906,-121.9911,42.666667
43.7639,-94.1661,-95.745763
48.53,-120.99,-58.736842
36.6594,-121.6664,42.666667
40.9442,-90.6381,-67.92
45.3497,-90.7483,-95.745763
39.5631,-121.1078,-58.736842
39.5572,-107.7261,-146.783784
44.9467,-69.5456,-127.5
43.9072,-99.8628,-101.214286
41.38,-111.94,-101
40.21,-105.57,-146.783784
48.19,-118.46,-79.77907
38.5019,-94.9597,-86.470588
35.5489,-105.6886,-95.529412
38.2222,-103.7219,-135.571429
38.8867,-102.7233,-146.783784
35.2436,-87.3508,23.961538
32.8006,-116.9281,-13.4
45.98,-117.95,-79.77907
38.7003,-82.4736,-75.272727
44.8767,-97.7383,-66.5
46.9692,-120.54,-58.736842
43.645,-95.5803,-95.745763
35.7636,-117.3908,-99.903846
42.4244,-103.7347,-107.6875
34.1472,-115.1219,67
43.6825,-121.6875,-42.4
42.87,-122.17,-42.4
37.3444,-108.595,-95.529412
43.7731,-108.5728,-95
30.2875,-81.3928,104.75
36.1533,-109.5394,-95.529412
38.5458,-78.0981,9.75
33.4886,-80.8733,-0.315789
34.6053,-81.6628,-0.315789
39.1853,-106.8381,-146.783784
42.37,-95.575,-95.745763
35.7992,-107.1814,-95.529412
48.52,-120.74,-58.736842
44.9131,-73.8222,-68.666667
41.46,-106.28,-261
43.1025,-94.6833,-95.745763
30.3703,-103.7808,-43.772727
33.2544,-100.5725,-43.772727
39.35,-112.33,-99.903846
38.0111,-78.4494,-33
37.7308,-89.1658,-34.883721
40.89,-111.07,-115.666667
38.7583,-120.5031,-58.736842
43.63,-107.18,-61
37.1317,-99.0556,-42.777778
38.8669,-99.3169,-134.363636
47.27,-121.34,-58.736842
42.4078,-82.8892,-78.222222
46.4178,-104.5164,-79.77907
39.29,-117.11,-99.903846
42.4686,-93.7972,-95.745763
43.3656,-109.2756,-168
39.3167,-91.4833,-86.470588
42.7339,-76.6592,-39
33.9733,-109.5625,-43.772727
60.5561,-145.7531,-6
43.2356,-70.635,-77
37.5339,-96.8814,-72.25
43.88,-114.67,-99.903846
39.0028,-87.6225,-34.883721
42.6394,-72.2244,-122.333333
30.8694,-100.5994,-43.772727
44.4667,-115.5667,-99.903846
43.09,-91.5581,-95.745763
33.4625,-111.4814,-43.772727
47.2992,-96.5161,-91.642857
42.1608,-71.2461,-56
43.4719,-88.8825,-95.745763
32.7128,-82.5414,-0.315789
40.2472,-93.7158,-86.470588
37.0031,-121.5608,47
46.3414,-86.9242,-189
45.0831,-91.3311,-95.745763
36.465,-83.5603,-34.883721
36.3825,-79.6947,-33.333333
35.1311,-76.9153,-0.315789
48.78,-104.5678,-79.77907
38.2175,-80.0914,-75.272727
41.1453,-85.4897,-67.92
29.3364,-99.1383,14.666667
47.9261,-112.2919,-79.77907
36.5914,-101.6181,-95.529412
45.3172,-85.2672,-68.666667
39.3061,-102.2608,-146.783784
42.4942,-108.7289,-107.6875
39.8583,-77.4775,-67.92
26.47,-80.6403,207.333333
48.2783,-110.6019,-79.77907
35.8375,-86.0894,-34.883721
32.9947,-111.5367,-43.772727
46.5458,-87.3794,-222
42.1342,-77.0692,-69
44.21,-121.87,-42.4
38.2186,-83.1431,-34.883721
61.7103,-149.2317,-6
37.7928,-86.2325,-34.883721
37.6769,-95.4472,-72.25
38.7556,-90.6106,-34.883721
41.2664,-102.6586,-166.8
37.48,-107.63,-135.571429
38.7411,-103.5428,-70.333333
35.1664,-107.8992,-43.772727
35.1967,-77.5433,-0.315789
35.95,-96.2833,-42.777778
39.06,-108.06,-146.783784
33.5281,-101.8761,-43.772727
37.75,-77.4833,-3.666667
34.4478,-119.2275,83
34.9772,-91.4978,23.961538
41.9583,-111.3922,-101
37.0522,-78.6497,-33
42.4281,-72.0275,-122.333333
38.3772,-97.6097,-69.333333
34.9089,-83.4575,-0.315789
30.0986,-83.5742,104.75
47.2919,-88.4208,-91.642857
37.99,-107.2,-135.571429
36.0717,-91.6169,-9.333333
41.5167,-109.4703,-101
